OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-5326,2023-021AE,2024-09-23T11:12:19.213920,14.98333481,.0003078,69.9957,86.2133,269.9304,90.1502,0,U,55656,999,8907,.76108E-4,.815E-5,0
STARLINK-5328,2023-021AF,2024-09-23T11:59:50.920224,14.98329652,.0002948,69.9995,66.4567,267.0592,93.0230,0,U,55657,999,8956,.89608E-5,.14E-6,0
STARLINK-5307,2023-021AG,2024-09-23T04:59:33.920736,14.98332114,.0003053,69.9972,86.9169,269.4119,90.6690,0,U,55658,999,8903,.31658E-4,.285E-5,0
STARLINK-5477,2023-021AH,2024-09-23T11:53:50.311680,14.98330994,.0003048,69.9995,66.4416,267.0609,93.0202,0,U,55659,999,8956,.36036E-4,.337E-5,0
STARLINK-5467,2023-021AJ,2024-09-23T12:17:50.515872,14.98332191,.0003058,69.9988,66.1065,270.2154,89.8655,0,U,55660,999,8957,.26603E-4,.224E-5,0
STARLINK-5475,2023-021AK,2024-09-23T11:29:47.533632,14.98333588,.0003122,69.9996,66.3817,271.1440,88.9361,0,U,55661,999,8956,.41974E-4,.408E-5,0
STARLINK-5479,2023-021AL,2024-09-23T12:05:51.471744,14.98331066,.000298,69.9984,66.4815,270.2429,89.8388,0,U,55662,999,8956,.31181E-4,.279E-5,0
STARLINK-5473,2023-021AM,2024-09-23T11:17:46.242240,14.98330973,.0003136,69.9995,66.3517,268.8338,91.2461,0,U,55663,999,8956,.74852E-4,.8E-5,0
STARLINK-5480,2023-021AN,2024-09-23T11:41:49.442784,14.98344900,.0003028,69.9979,66.4114,267.2527,92.8286,0,U,55664,999,8956,.14747E-3,.1668E-4,0
STARLINK-5474,2023-021AP,2024-09-23T11:11:45.564576,14.98333435,.000315,69.9985,66.3373,269.3251,90.7547,0,U,55665,999,8956,.58962E-4,.611E-5,0
STARLINK-5456,2023-021AR,2024-09-23T12:42:07.192224,14.98333178,.000311,69.9990,66.1541,269.8933,90.1870,0,U,55667,999,8957,.70583E-4,.749E-5,0
STARLINK-5455,2023-021AS,2024-09-23T11:35:48.238080,14.98333274,.000311,69.9989,66.3975,270.9328,89.1475,0,U,55668,999,8956,.50659E-4,.512E-5,0
STARLINK-5459,2023-021AT,2024-09-23T11:23:46.908672,14.98332396,.0003037,69.9989,66.3659,270.4194,89.6617,0,U,55669,999,8956,.48933E-4,.491E-5,0
STARLINK-5423,2023-021AU,2024-09-23T12:41:52.883520,14.98331105,.0003232,69.9988,66.1533,268.9312,91.1477,0,U,55670,999,8957,.11608E-3,.1292E-4,0
STARLINK-5460,2023-021AV,2024-09-23T12:12:06.489216,14.98333925,.0003041,69.9983,66.4746,268.5556,91.5254,0,U,55671,999,8956,-.61067E-6,-.1E-5,0
STARLINK-5463,2023-021AX,2024-09-23T12:35:52.301760,14.98334088,.000311,69.9987,66.1376,269.0074,91.0728,0,U,55673,999,8957,.55121E-4,.565E-5,0
STARLINK-5462,2023-021AY,2024-09-23T12:23:51.219456,14.98330827,.0003065,69.9984,66.1103,269.4438,90.6370,0,U,55674,999,8957,.40612E-4,.392E-5,0
STARLINK-5232,2023-021AZ,2024-09-23T12:11:51.846144,14.98319831,.000366,69.9968,66.0831,273.6277,86.4463,0,U,55675,999,8957,.84748E-5,.8E-7,0
STARLINK-5300,2023-021BA,2024-09-23T11:11:26.248128,14.98334458,.0002972,69.9999,46.4659,267.1574,92.9245,0,U,55676,999,9005,.98874E-4,.1087E-4,0
STARLINK-5324,2023-021BB,2024-09-23T15:29:47.425056,14.98329148,.0003011,69.9995,45.8843,264.5418,95.5397,0,U,55677,999,9008,.36346E-4,.341E-5,0
STARLINK-5314,2023-021BC,2024-09-23T12:29:51.718272,14.98332681,.000304,69.9982,66.1241,268.9022,91.1789,0,U,55678,999,8957,.71687E-4,.762E-5,0
STARLINK-5592,2023-028A,2024-09-23T09:18:57.218400,14.98340796,.0002805,70.0009,146.6977,266.3511,93.7327,0,U,55741,999,8649,.50116E-4,.505E-5,0
STARLINK-5594,2023-028B,2024-09-23T09:24:58.031712,14.98318176,.0002708,70.0015,146.7143,255.6534,104.4325,0,U,55742,999,8630,-.31746E-4,-.472E-5,0
STARLINK-5602,2023-028C,2024-09-23T09:30:58.597056,14.98337076,.0002642,70.0015,146.7291,273.2141,86.8716,0,U,55743,999,8630,-.24761E-4,-.388E-5,0
STARLINK-5601,2023-028D,2024-09-23T09:25:12.274752,14.98337418,.000282,70.0007,146.7141,267.5844,92.4992,0,U,55744,999,8630,-.10225E-4,-.215E-5,0
STARLINK-5565,2023-028E,2024-09-23T09:43:49.877760,14.99159442,.0002835,70.0018,146.3660,280.2526,79.8313,0,U,55745,999,8631,.21011E-3,.2469E-4,0
STARLINK-5579,2023-028F,2024-09-23T15:07:25.732416,14.98336538,.0002734,70.0009,145.9365,274.0896,85.9950,0,U,55746,999,8634,-.43963E-4,-.618E-5,0
STARLINK-5539,2023-028G,2024-09-23T15:31:28.090560,14.98339524,.0002816,70.0004,145.9956,269.1718,90.9118,0,U,55747,999,8634,-.71211E-4,-.943E-5,0
STARLINK-5580,2023-028H,2024-09-23T15:25:27.818976,14.98337800,.0002851,70.0017,145.9781,270.8838,89.1995,0,U,55748,999,8634,-.1252E-3,-.1587E-4,0
STARLINK-5560,2023-028J,2024-09-23T08:48:56.311488,14.98320635,.000259,70.0029,146.6217,277.4016,82.6849,0,U,55749,999,8630,-.11007E-3,-.1406E-4,0
STARLINK-5573,2023-028K,2024-09-23T15:19:26.920992,14.98336260,.0002864,70.0011,145.9648,272.6441,87.4391,0,U,55750,999,8634,.50001E-4,.504E-5,0
STARLINK-5577,2023-028L,2024-09-23T09:12:56.609856,14.98337441,.0002915,70.0015,146.6828,272.0403,88.0423,0,U,55751,999,8630,-.13501E-4,-.254E-5,0
STARLINK-5613,2023-028M,2024-09-23T09:54:58.797792,14.98331671,.0002946,69.9997,146.3829,268.2183,91.8639,0,U,55752,999,8631,.4592E-4,.455E-5,0
STARLINK-5617,2023-028N,2024-09-23T15:07:39.915840,14.98339574,.0002772,70.0009,145.9377,265.5346,94.5496,0,U,55753,999,8634,.3173E-4,.286E-5,0
STARLINK-5612,2023-028P,2024-09-22T22:54:04.366944,14.98326918,.0002996,70.0000,147.5905,272.2753,87.8063,0,U,55754,999,8624,.34716E-4,.321E-5,0
STARLINK-5619,2023-028Q,2024-09-23T09:49:12.597312,14.98338416,.0002638,70.0019,146.3605,272.9182,87.1675,0,U,55755,999,8631,.21307E-5,-.68E-6,0
STARLINK-5614,2023-028R,2024-09-23T09:42:57.455424,14.98331444,.0002926,69.9993,146.3530,267.0383,93.0441,0,U,55756,999,8631,.4471E-4,.441E-5,0
STARLINK-5544,2023-028S,2024-09-23T15:01:24.944160,14.98337538,.0002872,70.0001,145.9217,270.8779,89.2051,0,U,55757,999,8634,.93963E-4,.1029E-4,0
STARLINK-5072,2023-028T,2024-09-23T00:24:12.364992,14.98337996,.0002793,70.0000,147.4084,264.2121,95.8720,0,U,55758,999,8625,.62599E-4,.654E-5,0
STARLINK-5081,2023-028U,2024-09-23T08:24:32.232384,14.98332895,.0002957,69.9996,126.7296,269.8001,90.2819,0,U,55759,999,8679,.43254E-4,.423E-5,0
STARLINK-5532,2023-028V,2024-09-23T09:36:56.928096,14.98336081,.0002948,70.0008,146.3391,269.9929,90.0892,0,U,55760,999,8631,-.72929E-4,-.963E-5,0
STARLINK-5611,2023-028W,2024-09-23T07:30:42.018912,14.98353018,.0002826,69.9978,126.9560,274.4255,85.6581,0,U,55761,999,8678,.16278E-3,.1851E-4,0
STARLINK-5603,2023-028X,2024-09-22T23:11:46.508064,14.98339608,.0002872,70.0005,127.7523,266.7859,93.2971,0,U,55762,999,8673,-.83226E-4,-.1086E-4,0
STARLINK-5593,2023-028Y,2024-09-23T09:48:58.544352,14.98333780,.0002941,70.0002,146.3682,267.4676,92.6146,0,U,55763,999,8631,.13284E-4,.66E-6,0
STARLINK-5499,2023-028Z,2024-09-22T23:17:47.129568,14.98339507,.0002805,70.0005,127.7668,273.3112,86.7726,0,U,55764,999,8673,.66914E-4,.706E-5,0
STARLINK-5595,2023-028AA,2024-09-22T23:23:47.657760,14.98333431,.0002943,69.9990,127.7821,270.3358,89.7464,0,U,55765,999,8673,.23622E-4,.189E-5,0
STARLINK-5599,2023-028AB,2024-09-23T08:30:47.186784,14.98333980,.0002906,69.9987,126.6973,269.2002,90.8824,0,U,55766,999,8679,-.13222E-4,-.251E-5,0
STARLINK-5606,2023-028AC,2024-09-23T07:30:28.586304,14.98340480,.0002877,69.9993,126.9552,269.0960,90.9869,0,U,55767,999,8678,.3431E-4,.317E-5,0
STARLINK-5583,2023-028AD,2024-09-23T08:42:33.899904,14.98332613,.0003068,69.9993,126.7273,268.5369,91.5439,0,U,55768,999,8679,.1092E-5,-.8E-6,0
STARLINK-5584,2023-028AE,2024-09-23T08:36:33.438240,14.98335744,.0002995,69.9999,126.7108,264.9698,95.1119,0,U,55769,999,8679,-.47204E-4,-.656E-5,0
STARLINK-5557,2023-028AF,2024-09-23T08:30:32.759712,14.98339890,.0002974,70.0016,126.6981,276.9921,83.0900,0,U,55770,999,8679,-.33001E-4,-.487E-5,0
STARLINK-5591,2023-028AG,2024-09-23T14:43:03.859104,14.98338667,.0002885,69.9994,125.9941,270.1483,89.9346,0,U,55771,999,8683,-.16298E-4,-.287E-5,0
STARLINK-5835,2023-028AH,2024-09-23T14:19:15.238560,14.98331671,.0002934,69.9994,125.9370,266.6427,93.4396,0,U,55772,999,8683,.34712E-4,.321E-5,0
STARLINK-5833,2023-028AJ,2024-09-23T08:18:45.740736,14.98335432,.0003017,69.9990,126.6681,270.2032,89.8781,0,U,55773,999,8679,-.4891E-4,-.677E-5,0
STARLINK-5812,2023-028AK,2024-09-23T14:37:03.075168,14.98336865,.0002967,69.9985,125.9784,267.6345,92.4474,0,U,55774,999,8683,-.98307E-4,-.1266E-4,0
STARLINK-5809,2023-028AL,2024-09-23T14:31:02.665344,14.98336053,.0002763,70.0002,125.9654,274.1586,85.9257,0,U,55775,999,8683,-.88546E-4,-.1149E-4,0
STARLINK-5810,2023-028AM,2024-09-23T07:36:26.187264,14.98343809,.0003382,69.9990,126.5664,259.5321,100.5457,0,U,55776,999,8679,-.29946E-3,-.3666E-4,0
STARLINK-5814,2023-028AN,2024-09-23T14:19:01.180416,14.98337521,.0002764,70.0000,125.9355,274.3254,85.7590,0,U,55777,999,8683,-.57888E-4,-.784E-5,0
STARLINK-5816,2023-028AP,2024-09-23T07:48:28.086048,14.98342866,.0003011,69.9980,126.5948,270.6208,89.4606,0,U,55778,999,8679,.55045E-4,.564E-5,0
STARLINK-5817,2023-028AQ,2024-09-23T07:06:04.289472,14.98332100,.0002752,69.9988,106.6106,268.7011,91.3833,0,U,55779,999,8728,-.77188E-5,-.185E-5,0
STARLINK-5819,2023-028AR,2024-09-23T07:42:27.427392,14.98333700,.0003058,69.9997,126.5803,270.4463,89.6345,0,U,55780,999,8679,.54226E-4,.554E-5,0
STARLINK-5820,2023-028AS,2024-09-23T14:25:01.958304,14.98337126,.0002905,69.9994,125.9842,265.8946,94.1881,0,U,55781,999,8683,-.67267E-4,-.896E-5,0
STARLINK-5826,2023-028AT,2024-09-23T13:24:52.667424,14.98328752,.0003076,69.9975,106.3294,269.0646,91.0160,0,U,55782,999,8731,-.45104E-4,-.631E-5,0
STARLINK-5825,2023-028AU,2024-09-23T07:00:05.954112,14.98335332,.000302,69.9961,107.0011,271.4359,88.6454,0,U,55783,999,8727,-.17569E-4,-.303E-5,0
STARLINK-5797,2023-028AV,2024-09-23T13:00:49.891968,14.98329593,.0002871,69.9987,106.2722,265.7455,94.3376,0,U,55784,999,8731,-.24586E-4,-.386E-5,0
STARLINK-5818,2023-028AW,2024-09-23T06:54:03.881088,14.98339948,.0002951,69.9970,106.9864,270.2514,89.8307,0,U,55785,999,8727,-.35128E-5,-.135E-5,0
STARLINK-5823,2023-028AX,2024-09-23T13:00:35.637696,14.98332989,.0002822,69.9965,106.2712,267.4674,92.6162,0,U,55786,999,8731,-.44224E-4,-.621E-5,0
STARLINK-5811,2023-028AY,2024-09-23T13:12:36.918720,14.98330244,.0003002,69.9987,106.2993,267.1821,92.8995,0,U,55787,999,8730,-.34143E-4,-.5E-5,0
STARLINK-5804,2023-028AZ,2024-09-23T13:06:36.205632,14.98331131,.0002923,69.9977,106.2847,266.6596,93.4229,0,U,55788,999,8731,-.17368E-4,-.3E-5,0
STARLINK-5815,2023-028BA,2024-09-23T12:30:32.176800,14.98330665,.0002998,69.9973,106.1975,267.2705,92.8111,0,U,55789,999,8731,.26538E-4,.224E-5,0
STARLINK-5813,2023-028BB,2024-09-23T12:36:47.269440,14.98336333,.0002904,69.9983,106.2142,266.6953,93.3874,0,U,55790,999,8731,-.18843E-4,-.318E-5,0
STARLINK-5807,2023-028BC,2024-09-23T06:30:02.900160,14.98324290,.0002939,69.9979,106.9303,269.7350,90.3472,0,U,55791,999,8727,.10107E-3,.1113E-4,0
STARLINK-5856,2023-037A,2024-09-23T13:08:17.036160,14.98322574,.000259,70.0005,206.3282,268.3051,91.7812,0,U,55914,999,8446,.11118E-3,.1234E-4,0
STARLINK-5859,2023-037B,2024-09-23T14:00:01.999872,14.98320848,.0003031,70.0014,206.1356,269.7360,14.2082,0,U,55915,999,581,.10376E-2,.12306E-3,0
STARLINK-5796,2023-037C,2024-09-23T13:02:16.100160,14.98330541,.0002714,70.0007,206.3123,268.8496,91.2352,0,U,55916,999,8377,.73035E-4,.779E-5,0
STARLINK-5855,2023-037D,2024-09-23T05:15:47.333376,15.18685610,.000463,69.9970,192.8806,211.5839,148.5053,0,U,55917,999,8408,.26737E-2,.55905E-3,0
STARLINK-5867,2023-037E,2024-09-23T12:56:15.563328,14.98329880,.000244,70.0013,206.2976,278.9396,81.1487,0,U,55918,999,8377,-.27733E-4,-.424E-5,0
STARLINK-5871,2023-037F,2024-09-23T12:44:28.368096,14.98332908,.0002853,70.0002,206.2686,272.1812,87.9020,0,U,55919,999,8377,.78007E-4,.838E-5,0
STARLINK-5862,2023-037G,2024-09-23T04:49:16.440672,14.98348648,.0002877,70.0015,187.2470,263.4320,96.6511,0,U,55920,999,8421,.95515E-3,.11328E-3,0
STARLINK-5861,2023-037H,2024-09-23T13:56:20.088384,14.98319182,.0002655,70.0005,206.0396,275.0175,85.0681,0,U,55921,999,8378,.28972E-3,.3365E-4,0
STARLINK-5863,2023-037J,2024-09-23T14:02:19.542624,14.98340527,.0003117,70.0001,206.0544,256.3154,103.7658,0,U,55922,999,8378,-.62225E-4,-.836E-5,0
STARLINK-5854,2023-037K,2024-09-23T06:07:40.546560,14.98333517,.0002933,70.0001,206.9115,271.0282,89.0541,0,U,55923,999,8373,.30841E-4,.275E-5,0
STARLINK-5849,2023-037L,2024-09-23T12:43:54.933888,14.98332593,.0002832,70.0008,186.3881,268.7749,91.3086,0,U,55924,999,8426,.23903E-3,.276E-4,0
STARLINK-5922,2023-037M,2024-09-23T13:50:18.760128,14.98331326,.0002621,70.0018,206.0243,280.4055,79.6808,0,U,55925,999,8378,.76744E-4,.823E-5,0
STARLINK-5921,2023-037N,2024-09-23T12:31:53.482656,14.98331950,.000312,70.0004,186.3615,268.2030,91.8772,0,U,55926,999,8426,.46124E-4,.457E-5,0
STARLINK-5919,2023-037P,2024-09-23T13:38:32.002944,14.98329453,.0002851,70.0011,205.9969,262.7276,97.3559,0,U,55927,999,8378,.12508E-3,.14E-4,0
STARLINK-5930,2023-037Q,2024-09-23T13:32:17.118528,14.98329819,.0002861,70.0018,205.9793,278.1757,81.9077,0,U,55928,999,8378,.80496E-4,.868E-5,0
STARLINK-5898,2023-037R,2024-09-23T13:38:17.473920,14.98333607,.0003079,70.0000,205.9948,263.7997,96.2811,0,U,55929,999,8378,.14326E-4,.78E-6,0
STARLINK-5896,2023-037S,2024-09-23T11:49:49.057824,14.98337505,.0002375,70.0025,186.2623,280.7991,79.2901,0,U,55930,999,8426,.38634E-5,-.47E-6,0
STARLINK-5897,2023-037T,2024-09-23T13:26:16.361376,14.98329196,.000274,70.0003,205.9664,268.3398,91.7448,0,U,55931,999,8378,.17234E-4,.113E-5,0
STARLINK-5848,2023-037U,2024-09-23T10:49:22.548288,14.98349962,.0002844,69.9996,166.2314,269.3191,90.7642,0,U,55932,999,8475,-.18264E-3,-.2273E-4,0
STARLINK-5852,2023-037V,2024-09-23T12:25:52.849920,14.98333652,.0002743,70.0012,186.3484,269.5962,90.4883,0,U,55933,999,8426,.60961E-4,.635E-5,0
STARLINK-5927,2023-037W,2024-09-23T11:50:03.373440,14.98338645,.0002348,70.0021,186.2588,272.5885,87.5005,0,U,55934,999,8426,.99499E-4,.1095E-4,0
STARLINK-5920,2023-037X,2024-09-23T12:19:50.093472,14.98355612,.0002918,70.0043,186.3304,277.6730,82.4097,0,U,55935,999,8426,.43911E-3,.5154E-4,0
STARLINK-5882,2023-037Y,2024-09-23T10:55:24.346560,14.98327054,.0002914,70.0015,166.2465,270.7301,89.3524,0,U,55936,999,8475,-.14157E-3,-.1782E-4,0
STARLINK-5913,2023-037Z,2024-09-23T12:13:51.586176,14.98335467,.0002765,70.0015,186.3177,270.6222,89.4621,0,U,55937,999,8426,-.53744E-4,-.734E-5,0
STARLINK-5909,2023-037AA,2024-09-23T12:07:51.257568,14.98337065,.0002736,70.0023,186.3019,279.3529,80.7321,0,U,55938,999,8426,-.388E-4,-.556E-5,0
STARLINK-5918,2023-037AB,2024-09-23T11:55:49.806336,14.98333335,.0002399,70.0034,186.2734,268.7074,91.3811,0,U,55939,999,8426,-.62755E-4,-.842E-5,0
STARLINK-5864,2023-037AC,2024-09-23T12:01:50.697408,14.98326902,.0002497,70.0011,186.2890,276.5308,83.5567,0,U,55940,999,8426,.13927E-3,.1569E-4,0
STARLINK-5914,2023-037AD,2024-09-23T12:37:54.194016,14.98336959,.0002586,70.0018,186.3756,267.4496,92.6367,0,U,55941,999,8426,.84875E-4,.92E-5,0
STARLINK-5917,2023-037AE,2024-09-23T11:25:46.335072,14.98334869,.0002594,70.0027,186.1967,278.1766,81.9099,0,U,55942,999,8426,.32263E-4,.292E-5,0
STARLINK-5932,2023-037AF,2024-09-23T11:31:41.873664,14.98596658,.0003024,70.0010,186.2121,267.0042,93.0771,0,U,55943,999,8426,-.10771E-1,-.127184E-2,0
STARLINK-5926,2023-037AG,2024-09-23T11:31:47.004096,14.98331181,.0002795,70.0009,186.2138,270.6095,89.4744,0,U,55944,999,8426,.19084E-4,.135E-5,0
STARLINK-5925,2023-037AH,2024-09-23T05:19:30.028512,14.98338182,.0002707,70.0018,186.9182,267.2297,92.8552,0,U,55945,999,8422,.18811E-4,.132E-5,0
STARLINK-5857,2023-037AJ,2024-09-23T11:43:48.228096,14.98338144,.0002831,69.9999,186.2433,270.7992,89.2842,0,U,55946,999,8426,-.95205E-4,-.1229E-4,0
STARLINK-5851,2023-037AK,2024-09-23T04:55:27.812064,14.98336438,.0002591,70.0014,186.8577,272.0564,88.0298,0,U,55947,999,8422,-.29934E-5,-.129E-5,0
STARLINK-5900,2023-037AL,2024-09-23T10:31:37.746912,14.98340663,.0002791,70.0000,166.5930,269.7311,90.3528,0,U,55948,999,8474,-.13028E-3,-.1648E-4,0
STARLINK-5899,2023-037AM,2024-09-23T15:25:49.322208,14.98322660,.0002812,70.0009,166.1001,281.4728,78.6115,0,U,55949,999,8477,.1445E-3,.1631E-4,0
STARLINK-5911,2023-037AN,2024-09-23T10:19:22.137312,14.98335073,.0002723,70.0008,166.5623,271.5398,88.5450,0,U,55950,999,8474,-.49945E-4,-.689E-5,0
STARLINK-5908,2023-037AP,2024-09-23T04:55:13.631232,14.98333704,.0002705,70.0012,186.8568,274.5057,85.5793,0,U,55951,999,8422,.99138E-4,.109E-4,0
STARLINK-5893,2023-037AQ,2024-09-23T10:25:37.136640,14.98334650,.000277,70.0004,166.5792,272.1491,87.9351,0,U,55952,999,8474,-.59179E-4,-.799E-5,0
STARLINK-5889,2023-037AR,2024-09-23T10:43:25.109760,14.98331320,.0002294,70.0012,166.6209,269.7791,90.3105,0,U,55953,999,8474,-.11919E-4,-.235E-5,0
STARLINK-5892,2023-037AS,2024-09-23T03:18:46.101312,14.98338281,.0002677,70.0008,167.1466,269.8898,90.1954,0,U,55954,999,8470,-.66708E-4,-.889E-5,0
STARLINK-5878,2023-037AT,2024-09-23T10:07:21.017856,14.98336892,.0002678,70.0009,166.5327,275.4041,84.6813,0,U,55955,999,8474,-.11748E-3,-.1495E-4,0
STARLINK-5883,2023-037AU,2024-09-23T11:07:25.207680,14.98335691,.00025,70.0013,166.2761,273.0627,87.0246,0,U,55956,999,8475,-.79505E-4,-.1042E-4,0
STARLINK-5884,2023-037AV,2024-09-23T10:13:21.468288,14.98330463,.0003194,69.9996,166.5467,269.2842,90.7951,0,U,55957,999,8474,.38436E-4,.366E-5,0
STARLINK-5928,2023-037AW,2024-09-23T03:36:48.077280,14.98326164,.0002958,70.0007,167.1910,273.3102,86.7719,0,U,55958,999,8470,.10961E-3,.1215E-4,0
STARLINK-5929,2023-037AX,2024-09-23T03:30:47.365056,14.98341985,.000276,70.0004,167.1770,268.4293,91.6550,0,U,55959,999,8470,.58787E-4,.609E-5,0
STARLINK-5938,2023-037AY,2024-09-23T10:25:22.867680,14.98336992,.000267,70.0006,166.5574,274.4034,85.6820,0,U,55960,999,8474,-.3179E-4,-.472E-5,0
STARLINK-5933,2023-037AZ,2024-09-23T11:13:25.696128,14.98333553,.0002918,70.0005,166.2903,268.5128,91.5697,0,U,55961,999,8475,-.16529E-4,-.29E-5,0
STARLINK-5906,2023-037BA,2024-09-23T10:31:22.721952,14.98346863,.0003022,70.0003,166.5866,260.2973,99.7844,0,U,55962,999,8474,-.21436E-3,-.2651E-4,0
STARLINK-5924,2023-037BB,2024-09-23T03:24:47.614464,14.98321927,.0002535,70.0014,167.1617,283.2258,76.8618,0,U,55963,999,8470,.46179E-3,.542E-4,0
STARLINK-5895,2023-037BC,2024-09-23T03:28:47.072928,14.96713208,.0002986,70.0004,166.7156,273.3625,86.7192,0,U,55964,999,8471,.88912E-4,.926E-5,0
STARLINK-5894,2023-037BD,2024-09-23T11:01:24.472128,14.98336767,.000273,70.0007,166.2615,272.9972,87.0875,0,U,55965,999,8475,-.33068E-4,-.488E-5,0
STARLINK-5905,2023-042A,2024-09-23T10:49:07.699584,15.02541673,.0001403,43.0047,68.5098,259.8936,100.1748,0,U,55986,999,8366,.11838E-3,.1396E-4,0
STARLINK-5915,2023-042B,2024-09-23T11:59:16.994400,15.02534909,.0001211,43.0035,68.0143,272.3658,87.7046,0,U,55987,999,8285,.93546E-4,.106E-4,0
STARLINK-5916,2023-042C,2024-09-23T12:15:18.053568,15.02523936,.0001536,43.0049,68.0986,270.8177,89.2489,0,U,55988,999,8285,-.6849E-4,-.1128E-4,0
STARLINK-5947,2023-042D,2024-09-23T12:08:52.714752,15.02532254,.0001261,43.0038,68.0654,272.1120,87.9578,0,U,55989,999,8285,.84038E-4,.932E-5,0
STARLINK-5946,2023-042E,2024-09-23T12:20:03.916608,15.02532946,.000124,43.0032,68.1235,268.6288,91.4412,0,U,55990,999,8285,.58209E-4,.583E-5,0
STARLINK-5948,2023-042F,2024-09-23T11:46:29.924832,15.02541122,.0001382,43.0038,67.9478,273.1173,86.9511,0,U,55991,999,8285,.11714E-3,.1379E-4,0
STARLINK-5962,2023-042G,2024-09-23T12:00:53.314848,15.02534915,.0001364,43.0047,68.0231,268.9665,91.1021,0,U,55992,999,8285,.25705E-4,.144E-5,0
STARLINK-5969,2023-042H,2024-09-23T10:37:56.631648,15.02537026,.0001387,43.0047,68.4513,266.7769,93.2915,0,U,55993,999,8284,.547E-4,.535E-5,0
STARLINK-5956,2023-042J,2024-09-23T10:20:21.467328,15.02528427,.0001305,43.0044,68.3592,262.4312,97.6382,0,U,55994,999,8284,.1973E-3,.2462E-4,0
STARLINK-5957,2023-042K,2024-09-23T12:04:04.838592,15.02535722,.0001203,43.0031,68.0406,271.5413,88.5291,0,U,55995,999,8285,.34866E-4,.267E-5,0
STARLINK-5903,2023-042L,2024-09-23T11:36:54.639936,15.02538834,.0001433,43.0041,67.8981,269.7676,90.3002,0,U,55996,999,8285,.10242E-3,.118E-4,0
STARLINK-5902,2023-042N,2024-09-23T11:30:31.131072,15.02539531,.0001395,43.0039,67.8636,271.8748,88.1935,0,U,55998,999,8285,.77937E-4,.849E-5,0
STARLINK-5901,2023-042P,2024-09-23T03:43:03.813600,15.02536153,.0001199,43.0032,69.7267,274.5141,85.5564,0,U,55999,999,8280,.1119E-3,.1308E-4,0
STARLINK-5910,2023-042Q,2024-09-23T11:12:55.973664,15.02537534,.0001246,43.0041,67.7676,272.6110,87.4589,0,U,56000,999,8285,.37213E-4,.299E-5,0
STARLINK-5944,2023-042R,2024-09-23T11:25:43.188384,15.02535512,.0001298,43.0032,67.8373,274.2769,85.7925,0,U,56001,999,8285,.78285E-4,.854E-5,0
STARLINK-5799,2023-042S,2024-09-23T11:17:44.107296,15.02534226,.000151,43.0042,67.7957,268.7416,91.3253,0,U,56002,999,8285,.1746E-4,.32E-6,0
STARLINK-5789,2023-042T,2024-09-23T11:35:18.869856,15.02537694,.0001426,43.0040,67.8885,275.2555,84.8124,0,U,56003,999,8285,.65469E-4,.681E-5,0
STARLINK-5787,2023-042U,2024-09-23T12:43:52.111200,15.02538628,.0001491,43.0050,67.3863,272.3598,87.7074,0,U,56004,999,8286,.73858E-4,.794E-5,0
STARLINK-5801,2023-042V,2024-09-23T11:22:31.545408,15.02537592,.0001333,43.0046,67.8211,266.4228,93.6461,0,U,56005,999,8285,.61645E-4,.629E-5,0
STARLINK-5794,2023-042W,2024-09-23T11:01:44.592960,15.02533886,.0001306,43.0025,67.7094,268.3133,91.7560,0,U,56006,999,8285,.56572E-4,.561E-5,0
STARLINK-5806,2023-042X,2024-09-23T11:06:32.264352,15.02543177,.0001291,43.0036,67.7382,266.8803,93.1892,0,U,56007,999,8285,.11547E-3,.1357E-4,0
STARLINK-5803,2023-042Y,2024-09-23T12:29:29.186016,15.02535284,.000154,43.0051,67.3095,270.8064,89.2602,0,U,56008,999,8286,.48228E-4,.448E-5,0
STARLINK-5964,2023-042Z,2024-09-23T11:03:20.780352,15.02539323,.0001367,43.0033,67.7202,264.7516,95.3171,0,U,56009,999,8285,.1482E-3,.1799E-4,0
STARLINK-5968,2023-042AA,2024-09-23T12:32:40.593984,15.02538977,.0001309,43.0050,67.3246,262.8240,97.2453,0,U,56010,999,8286,.52748E-4,.509E-5,0
STARLINK-5936,2023-042AB,2024-09-23T10:54:17.852256,15.02539427,.0001227,43.0048,55.5219,269.7685,90.3017,0,U,56011,999,8299,.10242E-3,.118E-4,0
STARLINK-5940,2023-042AC,2024-09-23T11:02:17.287584,15.02533787,.0001169,43.0033,55.5641,272.0634,88.0074,0,U,56012,999,8299,.59551E-4,.601E-5,0
STARLINK-5941,2023-042AD,2024-09-23T10:52:09.349536,15.02538170,.000151,43.0039,67.6596,267.9909,92.0761,0,U,56013,999,8285,.8761E-4,.98E-5,0
STARLINK-5942,2023-042AE,2024-09-23T10:52:41.700288,15.02538440,.0001162,43.0050,55.5140,266.9153,93.1556,0,U,56014,999,8299,.46407E-4,.423E-5,0
